0.675779	0.498774	0.906291	1.11975	1.10074	1.30377	1.20597	0.671263	0.416321	0.390403	0.558863	0.216672	0.608413	0.388343	0.315688	0.114198	0.228138	0.166603	0.506174	0.62538	0.796147	1.01678	0.688693	0.371408	0.353611	0.417923	1.25671	1.05617	0.643008	0.853368	0.350577	0.336612	0.107108	0.458966	0.41749	0.537862	0.765212	0.773245	0.820432	0.245161	0.328458	0.89835	2.37833	3.53797	2.77171	0.747138	0.709903	0.467171	0.343975	0.626474	0.70928	0.581329	0.822562	0.544481	0.798381	0.378107	0.495833	0.342029	0.408914
0.14654	0.45576	1.16037	0.619547	1.07258	0.621534	0.398451	0.524409	0.502384	0.692279	0.44038	0.430268	0.314708	0.282395	0.198566	0.235968	0.422131	0.702565	0.315398	0.277377	0.391953	0.528912	0.355882	0.201838	0.355539	0.355273	0.851706	0.406345	0.643049	0.503514	0.626011	0.556121	0.483748	0.217092	0.475605	0.337758	0.354088	0.445108	0.425156	0.736048	0.41595	0.386357	0.46606	1.60249	2.24306	1.02979	0.5784	0.410178	0.279653	0.583209	0.173755	0.375253	0.528292	0.257784	0.693525	1.20279	0.660899	0.509406	0.508056
0.107307	0.659864	0.885278	0.847572	0.927028	0.384333	0.451713	0.494157	0.511098	0.406584	0.441451	0.171705	0.491097	0.630032	0.399491	0.660104	0.259217	0.367108	0.207394	0.247201	0.493928	0.606795	0.320667	0.342015	0.310331	1.06927	0.539433	0.41313	0.433526	0.267754	0.177426	0.383419	0.378979	0.216722	0.561907	0.840927	0.670761	0.442809	0.669175	0.519967	0.554508	0.424185	0.866351	2.06173	1.19573	0.750691	0.280709	0.543435	0.4365	0.388391	0.515207	0.817007	0.599789	0.845465	0.52161	0.504547	0.471916	0.492261	0.175067
0.318137	0.824577	0.809503	0.774978	0.915858	0.562372	0.76936	0.928938	0.628842	0.538984	0.284692	0.249942	0.436274	0.589885	0.325413	0.161266	0.269392	0.50121	0.398352	0.475612	0.260238	0.268253	0.204355	0.257313	0.533305	0.629332	0.964663	0.969096	0.38074	0.334787	0.342311	0.323659	0.741377	0.664332	0.587613	0.519534	0.265662	0.625372	0.798917	0.511059	0.467593	0.439501	0.296856	1.65184	1.5301	0.865759	0.436241	0.513688	0.624472	0.540978	0.433991	0.804073	0.420664	0.39051	0.514596	0.446149	0.473457	0.490858	0.516586
0.705868	1.34472	0.833557	0.763483	0.801139	0.411908	0.937106	0.415826	0.186962	0.104456	0.486114	0.382594	0.861416	0.636927	0.784808	0.293297	0.276378	0.701517	0.602353	0.316447	0.312061	0.306843	0.112809	0.341517	0.417269	0.192569	0.80695	0.872496	0.295806	0.160979	0.334447	0.534161	0.460298	0.337064	0.260795	0.463439	0.319256	0.730277	0.564943	0.844862	0.371672	0.286115	0.720397	1.92247	2.09757	2.09416	0.568969	0.73912	0.213492	0.395731	0.901386	0.501837	0.341717	0.385574	0.696579	0.436105	0.805901	0.437143	0.276438
0.111612	1.34507	1.05452	0.80835	1.15301	0.529691	0.441296	0.629249	0.407373	0.457453	0.252585	0.349326	0.709785	0.684982	0.419389	0.208359	0.445201	0.316695	0.662023	0.185799	0.378337	0.528105	0.454005	0.241677	0.318741	0.35773	0.969948	0.680969	0.186163	0.211675	0.341509	0.323007	0.279616	0.3563	0.338844	0.487434	0.303214	0.318999	0.652906	0.484073	0.302698	0.398876	0.305933	1.59842	1.88457	1.53031	0.667416	0.244803	0.325571	0.742177	0.488301	0.542597	0.551895	0.344398	0.721631	0.553931	0.697271	0.340514	0.871259
0.214832	1.28738	1.02144	0.507502	1.21404	0.784887	0.534144	0.57164	0.371492	0.417373	0.221291	0.245955	0.617941	0.296431	0.37509	0.269868	0.219443	0.334756	0.306434	0.342294	0.608071	0.46218	0.455486	0.275098	0.227646	0.622995	1.02499	0.975193	0.574643	0.32082	0.578493	0.300682	0.533923	0.608978	0.449705	0.578036	0.423265	0.367111	0.496055	0.195883	0.285198	0.387247	0.141395	2.31427	1.8047	1.97822	0.551878	0.320801	0.386747	0.432603	0.411108	0.499263	0.840049	0.693936	0.921244	0.409503	0.328176	0.383396	0.535324
0.0774673	0.58789	0.692122	0.294088	0.713596	0.442513	0.472032	0.734119	0.407361	0.376728	0.223041	0.653281	0.28503	0.722167	0.423252	0.368076	0.286192	0.414044	0.389766	0.379008	0.437499	0.308516	0.247943	0.32574	0.324128	0.164596	0.627539	1.15724	0.602326	0.24042	0.499997	0.307035	0.320117	0.343905	0.261087	0.498444	0.575549	0.511968	0.427442	0.333106	0.495327	0.200716	0.709831	1.64072	2.29387	1.87059	0.806923	0.357808	0.439794	0.543769	0.202615	0.469424	0.333437	0.640485	0.832673	0.528329	0.351241	0.413294	0.209838
0.798136	0.892085	1.53014	0.651338	0.891541	0.673452	0.142336	0.63737	0.282363	0.386838	0.273888	0.459164	0.271606	0.191235	0.228298	0.25152	0.466315	0.4678	0.360674	0.660688	0.211177	0.168239	0.352336	0.384122	0.323468	0.308019	1.33507	1.80965	0.92861	0.601725	0.650792	0.293992	0.286767	0.256805	0.388044	0.583658	0.405547	0.39336	0.329642	0.622794	0.567256	0.390457	0.173211	0.309273	1.18356	1.78346	0.938502	0.351527	0.516463	0.307486	0.256433	0.32356	0.331114	0.578602	0.732371	0.50225	0.499067	0.410094	0.355829
0.768643	0.644391	0.865885	0.781965	0.790958	0.435444	0.347791	0.61046	0.243411	0.116281	0.505415	0.234754	0.261064	0.293071	0.17534	0.413805	0.24555	0.679083	0.176846	0.351869	0.450514	0.400792	0.404081	0.61318	0.503019	0.709311	1.16639	1.45935	0.513821	0.554994	0.455957	0.728401	0.218127	0.358718	0.25436	0.487384	0.307228	0.643788	0.58649	0.520923	0.369869	0.253008	0.502596	0.707872	1.72982	1.64576	1.01062	0.288016	0.832715	0.34035	0.285522	0.681257	0.50126	0.619344	0.338484	0.392124	0.172836	0.109249	0.286232
0.116624	0.951809	0.753981	0.971931	0.744354	0.308664	0.358936	0.315314	0.14828	0.559757	0.565777	0.440055	0.473506	0.380865	0.238927	0.479674	0.616745	0.642072	0.28831	0.315899	0.38857	0.341976	0.216235	0.529384	0.301023	0.850094	0.73106	1.50645	0.335539	0.799448	0.473952	0.127627	0.199658	0.241667	0.238423	0.325951	0.273715	0.675909	0.64649	0.757952	0.604337	0.300716	0.318827	0.882445	1.16264	1.76298	1.28041	0.28649	0.571356	0.49575	0.170298	0.534265	0.755242	0.733842	0.516259	0.38995	0.468288	0.293998	0.555968
0.153961	0.516993	0.844554	0.827723	0.947522	0.435719	0.317534	0.175236	0.321819	0.465592	0.484691	0.207067	0.274417	0.503662	0.697931	0.655804	0.254741	0.352415	0.313544	0.546603	0.255619	0.377341	0.558389	0.294554	0.688804	0.256351	0.631088	0.840836	0.518694	0.291367	0.875115	0.691788	0.359393	0.311571	0.253467	0.526699	0.517496	0.601912	0.973031	0.491629	0.404217	0.487088	0.310673	1.54326	2.20109	1.41168	0.536716	0.388599	0.472967	0.474385	0.419961	0.504547	0.596401	0.463848	0.324708	0.351075	0.288241	0.40411	0.780348
0.428511	1.04864	1.16389	0.740642	0.742212	0.417659	0.0958087	0.329786	0.34899	0.433124	0.228536	0.467345	0.242278	0.173806	0.309084	0.363554	0.439003	0.415348	0.43937	0.312884	0.324932	0.221907	0.227844	0.380206	0.278765	0.465013	0.667861	0.722695	0.394376	0.253901	0.968581	0.468106	0.608681	0.261481	0.375856	0.294131	0.249263	0.424948	0.896802	0.853814	0.367758	0.346724	0.541459	0.489855	1.01924	0.635894	0.693148	0.464895	0.394931	0.441873	0.242963	0.345536	0.5543	0.277787	0.286745	0.276162	0.197575	0.265229	0.366472
0.3859	0.452674	0.978235	0.723768	0.697591	0.411393	0.202101	0.472709	0.360358	0.425826	0.439252	0.202258	0.335407	0.163996	0.243817	0.24973	0.174566	0.481994	0.426159	0.606887	0.407641	0.378202	0.299908	1.09059	0.47271	0.511203	0.624412	1.0709	1.01834	0.542094	0.817541	0.191565	1.00974	0.783291	0.366129	0.681991	0.708566	0.728796	0.661934	0.650039	0.381048	0.272411	0.411318	0.437915	0.375665	0.613935	0.213206	0.372815	0.495624	0.60792	0.349439	0.403212	0.471173	0.777659	0.497025	0.503699	0.269784	0.553153	0.509212
0.172039	0.889484	0.549349	0.750616	0.627971	0.374011	0.294555	0.255532	0.140417	0.307398	0.480442	0.22161	0.287645	0.106867	0.155232	0.301402	0.444862	0.607251	0.695524	0.659354	0.322169	0.342601	0.421438	0.520598	0.670451	0.844951	0.934611	0.83362	0.651271	1.17962	0.894926	0.911057	0.988449	0.384857	0.348445	0.49208	0.220511	0.557913	1.15595	0.522135	0.290433	0.459276	0.441247	0.387512	0.651716	0.217387	0.343626	0.520886	0.359008	0.376972	0.310742	0.633706	1.08991	0.539642	0.532833	0.37813	0.615538	0.275778	0.369314
0.545601	1.01821	0.82419	0.494512	0.989919	0.378436	0.216258	0.393514	0.236769	0.342101	0.459369	0.368638	0.190647	0.240751	0.280483	0.395059	0.36209	0.460496	0.292727	0.40188	0.472475	0.476033	0.543047	0.710669	0.62954	0.498542	0.74886	1.0929	0.656189	1.15954	1.03667	0.524825	0.908994	0.181084	0.459238	0.36645	0.614405	0.627437	0.70855	0.790316	0.525618	0.350009	0.327823	0.438473	0.484658	0.890287	0.469982	0.37481	0.890969	0.27508	0.361762	0.786083	0.349029	0.402417	0.347044	0.346852	0.384308	0.323727	0.520594
