-6.86391	3.23452	1.74744	2.5179	0.918745	1.13261	2.10088	2.27162	1.73505	-0.289525	0.540882	-0.485517	-2.33286	-4.60369	-5.26015	-3.795	-4.15775	-2.94532	-1.83023	-0.00324174	0.628914	-1.15614	-1.92656	-0.955161	-0.645252	-1.81137	-4.02348	0.0286649	-0.998082	-0.666405	0.333798	-0.316396	-0.550622	1.40185	1.89141	2.66418	2.56798	2.67018	2.32584	1.81372	0.574522	0.275057	-0.337322	-0.693714	-1.81569	-0.607459	-2.46514	-3.17242	-4.91684	-3.26689	-2.64603	-2.42533	-2.55058	-0.803494	-0.571085	2.48532	-0.757586	-0.862093	-5.54212
-0.695158	-0.967358	-1.0266	-1.92657	-1.96903	-2.93691	-0.846629	1.06232	0.104049	-0.136466	-1.13161	-2.00195	-3.66151	-3.34289	-3.55436	-3.78285	-3.64063	-1.75981	-1.3316	-1.20747	-0.131502	0.261903	0.448188	0.626744	0.177007	0.559563	0.866519	1.86299	2.77837	2.90706	2.92281	1.1121	2.96149	3.29256	2.0097	2.66628	3.23589	3.02461	3.03478	3.08752	2.52005	1.4807	-0.56507	0.168819	-0.732693	-1.27136	-2.52323	-3.09522	-3.20482	-3.2541	-4.13029	-3.14021	-3.70153	-6.60932	-3.87743	-2.15378	-1.35902	-2.82704	-6.75334
-1.08936	-2.39888	-2.41455	-1.50849	-1.60288	-3.99069	-2.33393	-1.65157	-0.342186	-0.0353148	-0.31929	-1.80348	-0.630896	-0.480724	-1.41489	-0.722834	-0.154187	-0.785509	-1.69248	-3.22119	-3.47441	-4.12593	-5.63721	-5.69306	-3.39098	-2.79442	-2.41898	-1.63029	-0.756009	-0.48228	-0.224839	0.244567	0.0577851	0.740846	0.863337	1.03404	2.52491	2.55525	2.67545	1.46212	1.34879	1.56416	1.21585	1.55434	1.40877	1.11116	-0.0560747	-0.633257	-1.81223	-1.42036	-2.51758	-0.228591	-1.7882	-0.866425	-0.0145661	1.43386	2.93511	1.5781	-1.35398
-0.761428	-1.71097	2.8507	2.33365	2.22521	1.41755	0.535559	-1.65473	-2.08684	-3.52988	-3.42346	-5.10016	-4.56167	-3.426	-2.58459	-1.57123	-0.650236	-0.92614	-0.991548	0.0983829	0.493112	-0.873548	-3.25786	-2.88261	-2.87697	-3.99364	-2.14197	-2.65144	-1.41412	-1.52751	-0.466815	1.49777	3.47581	4.77711	6.40572	8.45793	7.72659	7.76679	5.27619	4.58745	3.28724	2.14557	2.02818	2.97397	1.51961	1.7895	1.48663	0.307068	-0.00772233	-0.898928	0.289357	-1.06289	-0.378637	0.401902	3.15635	2.55573	2.97725	2.15344	2.10933
-1.06772	-0.721271	-1.26589	-1.56648	-1.24259	-0.0610583	1.11284	0.221559	-0.811766	-0.751596	-1.26485	-1.83048	-2.16432	-1.19545	-2.10037	-1.48922	0.00565622	-1.61738	-2.93957	-3.40556	-4.86073	-5.36643	-4.52727	-5.27465	-4.79074	-5.00596	-4.87485	-3.57092	-2.42805	-1.02665	1.69005	4.96704	7.69738	9.14325	10.8982	11.3927	9.74713	7.49674	5.55368	4.12336	3.28502	4.54218	4.33156	3.92433	1.83194	-0.423541	0.0936245	0.208257	0.909156	1.23071	0.743391	-0.283878	-2.0293	-1.97256	-1.29693	-1.60778	-2.10659	-0.600328	-3.73395
-4.86517	-1.72113	-0.119536	-1.24339	-0.781852	-0.674382	-0.327465	0.730704	-0.522722	0.651529	0.299352	0.887919	0.628967	-1.19045	-1.59288	-1.459	-3.06434	-4.18261	-3.11835	-2.77427	-4.69482	-6.68763	-6.87664	-6.57509	-6.26752	-6.12628	-4.49491	-3.49689	-1.77088	-0.239666	1.66473	3.50241	5.20958	4.73453	5.71333	5.93444	7.08605	6.15698	6.50697	6.54481	4.04821	2.61139	1.52026	2.92854	0.845728	0.653184	0.586632	0.172924	-0.115711	1.56789	0.807407	1.27852	1.48773	2.57608	1.90641	-0.198909	-1.79934	-0.672785	-3.21056
3.12621	0.138745	-0.4763	-1.54363	-1.37737	-1.01003	-0.332399	-0.755818	-2.00515	-3.04886	-3.29859	-2.69956	-2.25422	-2.88584	-3.34276	-3.94725	-4.88802	-6.7504	-5.95454	-6.81976	-7.00291	-7.64357	-7.37379	-7.20468	-6.43555	-5.02204	-2.6676	-1.11262	1.04038	4.15975	6.29584	7.60643	10.0431	9.6381	10.4679	10.2955	9.30438	7.88024	6.65935	6.48215	5.14813	3.92014	3.60293	6.20754	4.69583	3.33945	2.50643	2.38993	0.601122	-0.181932	-0.764154	-0.601064	-2.10297	-2.02348	-1.71285	1.0619	-1.961	-3.326	-4.73237
-4.28004	0.876316	3.68445	2.97351	1.43003	0.521685	0.322954	-1.79229	-1.18014	-1.52036	-2.1844	-2.98396	-2.57493	-3.17156	-4.08308	-5.06344	-7.39066	-8.05535	-7.38445	-6.80092	-8.46087	-7.93363	-8.82121	-7.5411	-6.69136	-4.08254	-2.00485	-0.378071	0.889652	3.33943	3.2877	6.18436	7.16889	6.50375	7.63797	8.40086	7.43793	7.7926	8.56012	9.69783	8.0386	8.09581	7.2992	6.65561	4.52591	3.82969	3.64479	2.85747	2.14368	1.52791	0.000337533	-2.41832	-2.14259	-2.90062	-1.72143	-0.318419	2.1633	3.02576	5.78116
5.08469	3.33408	5.59423	6.2732	3.66291	2.58987	2.06616	-0.294022	-2.51707	-2.49182	-4.13458	-4.11444	-3.14708	-3.19738	-3.52436	-4.22814	-5.50057	-7.39574	-7.32003	-8.02009	-9.26408	-9.24205	-8.35681	-8.44024	-6.32705	-4.86473	-2.37574	-4.41805	-5.60051	-3.55104	-1.49102	2.01613	4.16555	8.12143	8.72687	10.7776	11.2745	10.3929	10.5378	10.4562	9.98461	9.83549	9.88917	11.5807	8.73614	8.39309	6.18204	4.41584	2.96896	2.55851	1.38734	-0.827808	-1.06457	0.795787	1.17433	2.36812	-1.06179	-2.65645	-6.03445
-1.51645	-1.1341	-3.62393	-3.81148	-1.98311	3.56958	2.23889	2.31962	1.27434	1.48113	2.27636	-0.196603	-1.0411	-1.44366	-2.17976	-3.7235	-5.47314	-8.44678	-10.3685	-12.8309	-12.1811	-12.8367	-12.8578	-12.2869	-10.7396	-8.74584	-6.23047	-4.52615	-1.70104	-3.61573	-2.02065	-0.546202	0.742005	5.56129	8.84706	9.6269	12.3669	11.9565	12.2935	11.2269	10.352	11.2559	9.48947	11.5417	10.1002	8.45371	6.73749	5.84157	3.72873	2.68395	2.15088	0.713538	1.29861	-0.671307	-1.82369	1.08268	1.10726	-0.919224	-0.895385
2.83808	2.62386	2.16036	1.67614	2.41611	0.795708	0.273186	0.640498	-1.01476	-2.55482	-2.68725	-3.99055	-4.09041	-3.3613	-3.60125	-5.21862	-5.98663	-6.35019	-7.87004	-7.5735	-7.01959	-7.24502	-6.63866	-5.47984	-7.07184	-9.66238	-7.78724	-3.23181	-1.95959	-0.720768	2.78224	3.17266	5.37567	7.00437	8.05873	8.29458	11.7963	13.8528	13.0212	13.5408	12.2459	11.5931	9.31063	8.13236	6.49023	5.54325	5.82216	5.36493	4.1156	3.65717	2.53757	1.45564	0.904931	0.378181	-0.382549	1.62153	1.93176	3.60097	-0.560746
3.50142	3.30606	2.13939	0.944303	1.93629	0.105198	0.914157	0.287319	-0.833576	-1.69791	-3.67704	-5.82137	-5.85125	-6.84573	-7.46529	-7.51437	-8.9714	-10.4113	-10.5293	-12.0791	-12.7335	-12.991	-13.2546	-12.8867	-11.8246	-11.4623	-9.48093	-6.64432	-2.01498	-2.23616	-0.702439	1.52151	3.46796	6.22104	8.43188	11.3844	13.1842	13.3588	12.974	11.3153	9.42277	7.97718	7.38223	5.42417	5.62789	5.06447	5.06122	4.04064	1.96997	1.81937	1.57408	1.85984	2.30656	1.22801	1.63701	1.11476	-0.723856	0.458363	-0.435779
8.21672	7.36396	4.08368	0.288843	2.05568	2.25488	2.34066	2.43045	1.08917	1.43766	0.879444	0.732964	0.0351955	-1.4204	-2.36503	-4.06051	-5.16088	-6.10553	-8.16309	-9.46704	-10.7835	-10.367	-9.93666	-8.26461	-8.23626	-5.71907	-3.2858	-0.745414	1.17605	0.475582	1.25572	2.67988	4.31715	7.29725	9.50929	11.7726	12.9737	13.6642	13.5205	12.8148	11.3637	10.2494	8.45587	7.70662	6.63397	5.75961	4.29553	4.97289	3.66302	3.22945	4.07469	2.90346	4.18934	5.14418	2.37394	-1.64111	2.06636	3.44651	1.23914
6.81171	2.99655	-0.642688	1.32666	0.686865	-1.62606	0.739375	1.18881	0.682234	-0.00703095	-2.94242	-3.79052	-4.42028	-4.86994	-4.80422	-7.18385	-9.18045	-10.6225	-12.513	-12.5022	-12.9919	-11.5284	-9.09269	-7.47454	-3.41347	-2.65919	0.249386	2.52812	3.5285	3.24058	3.51664	3.64786	4.03198	5.62824	8.61684	10.0649	10.3239	10.759	11.0003	11.1529	10.701	10.8745	10.1775	8.84294	7.779	5.96259	6.58187	4.19665	4.68609	4.14276	4.05175	2.50698	2.17824	2.35183	2.24304	1.13303	1.86211	1.71988	1.43565
3.82474	4.92974	4.62412	3.68396	5.22432	5.5378	3.92554	2.44675	1.31611	1.45079	0.870201	-2.42283	-2.94817	-4.50775	-5.41145	-5.73484	-7.09656	-7.01779	-8.89287	-10.4452	-13.2583	-13.7874	-13.1719	-11.786	-7.78439	-5.08703	-4.69376	-4.1693	-5.01208	-3.80483	-4.18713	-3.1154	-1.39142	0.527463	1.22792	3.51039	5.65124	6.61626	7.57838	9.19503	9.18069	6.94874	6.02233	5.81103	4.59492	3.68319	2.95959	1.96444	1.67941	1.79273	1.14196	0.549074	0.120611	3.32366	2.97285	-1.18403	-4.96239	-6.22996	-8.01069
0.725568	1.77183	1.19888	1.08904	1.0529	0.913993	-0.614072	-0.185747	-0.417345	0.571176	-0.0208155	-1.10565	-1.39046	-2.30005	-3.92561	-6.25694	-8.12187	-8.49646	-10.4172	-12.3472	-14.5604	-14.6731	-15.5012	-13.4926	-11.9827	-10.0771	-6.19771	-3.1794	-2.96982	-2.50296	-3.03996	-0.461042	1.88619	4.52114	5.72048	7.43308	9.72406	11.0231	11.8605	12.6041	12.3209	10.0605	10.2436	10.4015	8.32367	6.66767	5.12693	4.13524	2.6949	0.663596	0.654105	0.481759	0.763772	0.385895	-1.88055	-2.98763	-0.98178	0.535815	-3.2683
-1.19225	3.06553	2.48411	2.29971	2.3958	1.38646	-0.53438	-1.67004	-1.96155	-3.83284	-4.24614	-4.44541	-4.13861	-3.40421	-3.04914	-4.80636	-6.1341	-5.6314	-7.26142	-8.40324	-10.0575	-11.0918	-11.5592	-9.99502	-6.59421	-4.55065	-2.05559	-1.212	1.54869	1.6448	3.44614	4.62505	5.04666	6.53059	8.20877	8.58669	9.21137	8.93332	10.956	11.0435	10.4989	7.90738	5.85161	4.1206	4.42016	2.71519	2.68156	1.52429	0.82213	0.691565	1.748	2.31187	2.0393	2.13041	1.92968	-0.278137	-0.218898	1.32936	1.71592
1.11633	-0.552324	2.54334	3.72473	5.42108	4.14849	2.5694	1.2849	-0.87343	-3.18685	-3.51392	-3.45073	-2.73171	-3.19581	-4.36647	-6.27319	-8.9643	-8.81268	-9.46371	-11.673	-12.6854	-12.2551	-11.2763	-10.3367	-7.63015	-5.74842	-5.24747	-4.00703	-2.61333	-3.61848	-1.45859	-0.45574	-0.326244	1.59506	3.58499	4.96284	7.74937	9.29727	9.40468	11.9949	11.111	9.63631	8.57197	7.15157	6.28221	5.82201	4.20106	2.60828	1.96767	0.136773	-2.09732	-2.48277	-0.898493	-1.56943	-3.18784	-3.31293	-2.25071	-2.30744	-0.0486475
